"MTU","Out Area","In Area","Physical Flow (MW)"
"03/01/2026 19:45:00 - 03/01/2026 20:00:00","Poland (PL)","Germany (DE)","0.00"
"03/01/2026 19:45:00 - 03/01/2026 20:00:00","Germany (DE)","Sweden (SE)","0.00"
"03/01/2026 19:45:00 - 03/01/2026 20:00:00","Sweden (SE)","Germany (DE)","216.88"
"03/01/2026 19:45:00 - 03/01/2026 20:00:00","Germany (DE)","Switzerland (CH)","2728.05"
"03/01/2026 19:45:00 - 03/01/2026 20:00:00","Switzerland (CH)","Germany (DE)","0.00"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Germany (DE)","Austria (AT)","2197.04"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Austria (AT)","Germany (DE)","0.00"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Germany (DE)","Belgium (BE)","865.60"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Belgium (BE)","Germany (DE)","0.00"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Germany (DE)","Czech Republic (CZ)","1554.78"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Czech Republic (CZ)","Germany (DE)","0.00"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Germany (DE)","Denmark (DK)","150.40"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Denmark (DK)","Germany (DE)","0.00"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Germany (DE)","France (FR)","0.00"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","France (FR)","Germany (DE)","1066.29"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Germany (DE)","Luxembourg (LU)","338.91"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Luxembourg (LU)","Germany (DE)","0.00"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Germany (DE)","Netherlands (NL)","1438.47"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Netherlands (NL)","Germany (DE)","0.00"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Germany (DE)","Norway (NO)","0.00"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Norway (NO)","Germany (DE)","511.36"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Germany (DE)","Poland (PL)","1889.30"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Poland (PL)","Germany (DE)","0.00"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Germany (DE)","Sweden (SE)","0.00"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Sweden (SE)","Germany (DE)","216.88"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Germany (DE)","Switzerland (CH)","2757.02"
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","Switzerland (CH)","Germany (DE)","0.00"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Germany (DE)","Austria (AT)","2286.60"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Austria (AT)","Germany (DE)","0.00"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Germany (DE)","Belgium (BE)","765.46"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Belgium (BE)","Germany (DE)","0.00"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Germany (DE)","Czech Republic (CZ)","1636.37"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Czech Republic (CZ)","Germany (DE)","0.00"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Germany (DE)","Denmark (DK)","49.86"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Denmark (DK)","Germany (DE)","0.00"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Germany (DE)","France (FR)","0.00"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","France (FR)","Germany (DE)","1105.22"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Germany (DE)","Luxembourg (LU)","335.48"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Luxembourg (LU)","Germany (DE)","0.00"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Germany (DE)","Netherlands (NL)","1498.21"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Netherlands (NL)","Germany (DE)","0.00"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Germany (DE)","Norway (NO)","0.00"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Norway (NO)","Germany (DE)","657.60"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Germany (DE)","Poland (PL)","1795.29"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Poland (PL)","Germany (DE)","0.00"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Germany (DE)","Sweden (SE)","0.00"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Sweden (SE)","Germany (DE)","216.88"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Germany (DE)","Switzerland (CH)","2759.67"
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","Switzerland (CH)","Germany (DE)","0.00"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Germany (DE)","Austria (AT)","2406.53"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Austria (AT)","Germany (DE)","0.00"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Germany (DE)","Belgium (BE)","870.32"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Belgium (BE)","Germany (DE)","0.00"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Germany (DE)","Czech Republic (CZ)","1677.20"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Czech Republic (CZ)","Germany (DE)","0.00"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Germany (DE)","Denmark (DK)","0.00"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Denmark (DK)","Germany (DE)","68.47"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Germany (DE)","France (FR)","0.00"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","France (FR)","Germany (DE)","866.23"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Germany (DE)","Luxembourg (LU)","345.21"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Luxembourg (LU)","Germany (DE)","0.00"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Germany (DE)","Netherlands (NL)","1719.83"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Netherlands (NL)","Germany (DE)","0.00"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Germany (DE)","Norway (NO)","0.00"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Norway (NO)","Germany (DE)","755.84"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Germany (DE)","Poland (PL)","1976.24"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Poland (PL)","Germany (DE)","0.00"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Germany (DE)","Sweden (SE)","0.00"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Sweden (SE)","Germany (DE)","216.87"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Germany (DE)","Switzerland (CH)","2911.15"
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","Switzerland (CH)","Germany (DE)","0.00"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Germany (DE)","Austria (AT)","2362.07"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Austria (AT)","Germany (DE)","0.00"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Germany (DE)","Belgium (BE)","963.16"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Belgium (BE)","Germany (DE)","0.00"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Germany (DE)","Czech Republic (CZ)","1679.45"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Czech Republic (CZ)","Germany (DE)","0.00"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Germany (DE)","Denmark (DK)","20.26"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Denmark (DK)","Germany (DE)","0.00"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Germany (DE)","France (FR)","0.00"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","France (FR)","Germany (DE)","783.57"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Germany (DE)","Luxembourg (LU)","389.80"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Luxembourg (LU)","Germany (DE)","0.00"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Germany (DE)","Netherlands (NL)","1435.28"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Netherlands (NL)","Germany (DE)","0.00"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Germany (DE)","Norway (NO)","0.00"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Norway (NO)","Germany (DE)","497.92"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Germany (DE)","Poland (PL)","1933.43"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Poland (PL)","Germany (DE)","0.00"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Germany (DE)","Sweden (SE)","0.00"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Sweden (SE)","Germany (DE)","216.88"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Germany (DE)","Switzerland (CH)","3055.71"
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","Switzerland (CH)","Germany (DE)","0.00"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Germany (DE)","Austria (AT)","2576.07"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Austria (AT)","Germany (DE)","0.00"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Germany (DE)","Belgium (BE)","962.49"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Belgium (BE)","Germany (DE)","0.00"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Germany (DE)","Czech Republic (CZ)","1860.76"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Czech Republic (CZ)","Germany (DE)","0.00"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Germany (DE)","Denmark (DK)","415.17"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Denmark (DK)","Germany (DE)","0.00"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Germany (DE)","France (FR)","0.00"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","France (FR)","Germany (DE)","825.50"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Germany (DE)","Luxembourg (LU)","397.03"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Luxembourg (LU)","Germany (DE)","0.00"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Germany (DE)","Netherlands (NL)","1206.03"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Netherlands (NL)","Germany (DE)","0.00"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Germany (DE)","Norway (NO)","0.00"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Norway (NO)","Germany (DE)","664.48"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Germany (DE)","Poland (PL)","1629.39"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Poland (PL)","Germany (DE)","0.00"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Germany (DE)","Sweden (SE)","0.00"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Sweden (SE)","Germany (DE)","216.87"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Germany (DE)","Switzerland (CH)","3237.35"
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","Switzerland (CH)","Germany (DE)","0.00"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Germany (DE)","Austria (AT)","2563.41"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Austria (AT)","Germany (DE)","0.00"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Germany (DE)","Belgium (BE)","968.43"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Belgium (BE)","Germany (DE)","0.00"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Germany (DE)","Czech Republic (CZ)","1774.20"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Czech Republic (CZ)","Germany (DE)","0.00"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Germany (DE)","Denmark (DK)","243.49"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Denmark (DK)","Germany (DE)","0.00"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Germany (DE)","France (FR)","0.00"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","France (FR)","Germany (DE)","789.01"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Germany (DE)","Luxembourg (LU)","367.41"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Luxembourg (LU)","Germany (DE)","0.00"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Germany (DE)","Netherlands (NL)","1215.17"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Netherlands (NL)","Germany (DE)","0.00"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Germany (DE)","Norway (NO)","0.00"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Norway (NO)","Germany (DE)","565.60"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Germany (DE)","Poland (PL)","1634.21"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Poland (PL)","Germany (DE)","0.00"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Germany (DE)","Sweden (SE)","0.00"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Sweden (SE)","Germany (DE)","216.52"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Germany (DE)","Switzerland (CH)","3145.70"
"03/01/2026 21:15:00 - 03/01/2026 21:30:00","Switzerland (CH)","Germany (DE)","0.00"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Germany (DE)","Austria (AT)","2649.15"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Austria (AT)","Germany (DE)","0.00"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Germany (DE)","Belgium (BE)","964.95"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Belgium (BE)","Germany (DE)","0.00"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Germany (DE)","Czech Republic (CZ)","1831.99"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Czech Republic (CZ)","Germany (DE)","0.00"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Germany (DE)","Denmark (DK)","0.00"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Denmark (DK)","Germany (DE)","129.14"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Germany (DE)","France (FR)","0.00"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","France (FR)","Germany (DE)","744.65"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Germany (DE)","Luxembourg (LU)","354.62"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Luxembourg (LU)","Germany (DE)","0.00"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Germany (DE)","Netherlands (NL)","1196.23"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Netherlands (NL)","Germany (DE)","0.00"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Germany (DE)","Norway (NO)","0.00"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Norway (NO)","Germany (DE)","748.32"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Germany (DE)","Poland (PL)","1839.15"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Poland (PL)","Germany (DE)","0.00"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Germany (DE)","Sweden (SE)","0.00"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Sweden (SE)","Germany (DE)","213.60"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Germany (DE)","Switzerland (CH)","3294.54"
"03/01/2026 21:30:00 - 03/01/2026 21:45:00","Switzerland (CH)","Germany (DE)","0.00"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Germany (DE)","Austria (AT)","2547.67"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Austria (AT)","Germany (DE)","0.00"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Germany (DE)","Belgium (BE)","965.90"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Belgium (BE)","Germany (DE)","0.00"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Germany (DE)","Czech Republic (CZ)","1764.72"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Czech Republic (CZ)","Germany (DE)","0.00"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Germany (DE)","Denmark (DK)","0.00"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Denmark (DK)","Germany (DE)","263.31"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Germany (DE)","France (FR)","0.00"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","France (FR)","Germany (DE)","898.54"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Germany (DE)","Luxembourg (LU)","304.76"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Luxembourg (LU)","Germany (DE)","0.00"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Germany (DE)","Netherlands (NL)","1005.51"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Netherlands (NL)","Germany (DE)","0.00"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Germany (DE)","Norway (NO)","0.00"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Norway (NO)","Germany (DE)","624.96"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Germany (DE)","Poland (PL)","1912.47"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Poland (PL)","Germany (DE)","0.00"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Germany (DE)","Sweden (SE)","0.00"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Sweden (SE)","Germany (DE)","216.48"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Germany (DE)","Switzerland (CH)","3238.51"
"03/01/2026 21:45:00 - 03/01/2026 22:00:00","Switzerland (CH)","Germany (DE)","0.00"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Germany (DE)","Austria (AT)","2575.74"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Austria (AT)","Germany (DE)","0.00"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Germany (DE)","Belgium (BE)","990.14"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Belgium (BE)","Germany (DE)","0.00"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Germany (DE)","Czech Republic (CZ)","1835.88"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Czech Republic (CZ)","Germany (DE)","0.00"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Germany (DE)","Denmark (DK)","0.00"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Denmark (DK)","Germany (DE)","774.41"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Germany (DE)","France (FR)","0.00"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","France (FR)","Germany (DE)","848.71"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Germany (DE)","Luxembourg (LU)","320.89"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Luxembourg (LU)","Germany (DE)","0.00"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Germany (DE)","Netherlands (NL)","1151.63"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Netherlands (NL)","Germany (DE)","0.00"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Germany (DE)","Norway (NO)","0.00"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Norway (NO)","Germany (DE)","928.80"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Germany (DE)","Poland (PL)","1898.39"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Poland (PL)","Germany (DE)","0.00"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Germany (DE)","Sweden (SE)","0.00"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Sweden (SE)","Germany (DE)","216.88"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Germany (DE)","Switzerland (CH)","3195.57"
"03/01/2026 22:00:00 - 03/01/2026 22:15:00","Switzerland (CH)","Germany (DE)","0.00"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Germany (DE)","Austria (AT)","2641.41"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Austria (AT)","Germany (DE)","0.00"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Germany (DE)","Belgium (BE)","973.87"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Belgium (BE)","Germany (DE)","0.00"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Germany (DE)","Czech Republic (CZ)","1816.63"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Czech Republic (CZ)","Germany (DE)","0.00"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Germany (DE)","Denmark (DK)","0.00"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Denmark (DK)","Germany (DE)","944.06"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Germany (DE)","France (FR)","0.00"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","France (FR)","Germany (DE)","729.91"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Germany (DE)","Luxembourg (LU)","327.77"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Luxembourg (LU)","Germany (DE)","0.00"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Germany (DE)","Netherlands (NL)","1340.54"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Netherlands (NL)","Germany (DE)","0.00"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Germany (DE)","Norway (NO)","0.00"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Norway (NO)","Germany (DE)","958.08"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Germany (DE)","Poland (PL)","1836.81"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Poland (PL)","Germany (DE)","0.00"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Germany (DE)","Sweden (SE)","0.00"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Sweden (SE)","Germany (DE)","216.88"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Germany (DE)","Switzerland (CH)","3278.80"
"03/01/2026 22:15:00 - 03/01/2026 22:30:00","Switzerland (CH)","Germany (DE)","0.00"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Germany (DE)","Austria (AT)","2628.43"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Austria (AT)","Germany (DE)","0.00"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Germany (DE)","Belgium (BE)","802.10"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Belgium (BE)","Germany (DE)","0.00"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Germany (DE)","Czech Republic (CZ)","1705.26"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Czech Republic (CZ)","Germany (DE)","0.00"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Germany (DE)","Denmark (DK)","0.00"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Denmark (DK)","Germany (DE)","1090.76"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Germany (DE)","France (FR)","0.00"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","France (FR)","Germany (DE)","451.83"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Germany (DE)","Luxembourg (LU)","347.19"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Luxembourg (LU)","Germany (DE)","0.00"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Germany (DE)","Netherlands (NL)","1488.10"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Netherlands (NL)","Germany (DE)","0.00"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Germany (DE)","Norway (NO)","0.00"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Norway (NO)","Germany (DE)","1003.52"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Germany (DE)","Poland (PL)","1784.60"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Poland (PL)","Germany (DE)","0.00"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Germany (DE)","Sweden (SE)","0.00"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Sweden (SE)","Germany (DE)","216.87"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Germany (DE)","Switzerland (CH)","3357.87"
"03/01/2026 22:30:00 - 03/01/2026 22:45:00","Switzerland (CH)","Germany (DE)","0.00"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Germany (DE)","Austria (AT)","2515.61"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Austria (AT)","Germany (DE)","0.00"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Germany (DE)","Belgium (BE)","719.61"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Belgium (BE)","Germany (DE)","0.00"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Germany (DE)","Czech Republic (CZ)","1605.68"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Czech Republic (CZ)","Germany (DE)","0.00"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Germany (DE)","Denmark (DK)","0.00"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Denmark (DK)","Germany (DE)","1003.73"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Germany (DE)","France (FR)","0.00"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","France (FR)","Germany (DE)","402.70"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Germany (DE)","Luxembourg (LU)","328.15"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Luxembourg (LU)","Germany (DE)","0.00"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Germany (DE)","Netherlands (NL)","1399.34"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Netherlands (NL)","Germany (DE)","0.00"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Germany (DE)","Norway (NO)","0.00"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Norway (NO)","Germany (DE)","819.84"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Germany (DE)","Poland (PL)","1681.18"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Poland (PL)","Germany (DE)","0.00"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Germany (DE)","Sweden (SE)","0.00"
"03/01/2026 22:45:00 - 03/01/2026 23:00:00","Sweden (SE)","Germany (DE)","216.88"
